measurement_timestamp,state_of_health,state_of_charge,voltage,current,temperature,cycle_count,capacity_fade,internal_resistance,data_source
2024-11-23T22:04:48,88.79,67.87,3.567,8.63,5.1,873,11.21,0.0143,OBD
2024-11-24T00:57:36,88.82,43.42,3.478,-4.96,21.9,866,11.18,0.0187,CAN
2024-11-24T03:50:24,89.22,71.48,3.604,13.23,19.7,775,10.78,0.0218,OBD
2024-11-24T06:43:12,89.13,33.02,3.353,-8.11,13.0,796,10.87,0.0231,Sensor
2024-11-24T09:36:00,88.72,96.1,3.749,1.01,14.6,888,11.28,0.0201,OBD
2024-11-24T12:28:48,88.62,39.47,3.442,2.31,33.7,909,11.38,0.0214,OBD
2024-11-24T15:21:36,88.94,71.22,3.638,8.96,15.5,837,11.06,0.0186,CAN
2024-11-24T18:14:24,88.69,55.09,3.536,14.82,12.0,893,11.31,0.0193,OBD
2024-11-24T21:07:12,88.8,48.68,3.46,1.02,14.1,868,11.2,0.0179,CAN
2024-11-25T00:00:00,89.28,82.4,3.68,13.41,15.2,760,10.72,0.0162,BMS
2024-11-25T02:52:48,88.84,43.53,3.434,8.63,15.5,860,11.16,0.022,OBD
2024-11-25T05:45:36,89.01,50.32,3.53,-1.55,22.5,820,10.99,0.0208,CAN
2024-11-25T08:38:24,89.18,37.39,3.442,9.3,17.0,781,10.82,0.0192,OBD
2024-11-25T11:31:12,89.4,69.38,3.591,6.64,10.4,732,10.6,0.0208,Sensor
2024-11-25T14:24:00,88.71,77.79,3.643,-2.03,19.7,887,11.29,0.0195,Sensor
2024-11-25T17:16:48,88.62,51.92,3.49,-2.1,13.5,908,11.38,0.0198,Sensor
2024-11-25T20:09:36,89.0,67.43,3.572,13.15,10.7,822,11.0,0.0184,OBD
2024-11-25T23:02:24,88.59,41.18,3.437,5.96,17.3,913,11.41,0.0215,OBD
2024-11-26T01:55:12,89.24,65.25,3.559,8.56,3.6,767,10.76,0.0214,CAN
2024-11-26T04:48:00,88.88,81.61,3.682,-0.35,11.1,847,11.12,0.0167,OBD
2024-11-26T07:40:48,88.87,38.5,3.427,3.36,9.0,850,11.13,0.0166,CAN
2024-11-26T10:33:36,89.11,60.96,3.591,0.14,32.1,795,10.89,0.0229,BMS
2024-11-26T13:26:24,89.05,29.59,3.393,3.39,21.2,808,10.95,0.0219,BMS
2024-11-26T16:19:12,88.79,58.16,3.54,10.93,16.8,867,11.21,0.0224,CAN
2024-11-26T19:12:00,88.77,97.92,3.794,0.77,14.4,871,11.23,0.0168,OBD
2024-11-26T22:04:48,88.66,26.14,3.356,-9.62,29.5,895,11.34,0.0238,Sensor
2024-11-27T00:57:36,88.51,64.84,3.579,12.47,18.7,930,11.49,0.0223,OBD
2024-11-27T03:50:24,88.62,72.64,3.618,12.53,18.3,905,11.38,0.0208,OBD
2024-11-27T06:43:12,88.78,53.28,3.557,2.05,28.6,868,11.22,0.0236,CAN
2024-11-27T09:36:00,88.9,89.9,3.717,5.96,18.3,840,11.1,0.021,BMS
2024-11-27T12:28:48,88.88,57.06,3.544,11.72,14.2,845,11.12,0.0205,BMS
2024-11-27T15:21:36,88.77,22.25,3.299,-8.01,21.0,870,11.23,0.0205,OBD
2024-11-27T18:14:24,89.27,52.48,3.538,2.27,26.3,756,10.73,0.0178,CAN
2024-11-27T21:07:12,89.02,74.1,3.635,-5.42,17.0,812,10.98,0.0246,CAN
2024-11-28T00:00:00,88.79,84.25,3.66,4.04,16.6,865,11.21,0.0199,CAN
2024-11-28T02:52:48,88.76,71.33,3.642,2.19,24.8,870,11.24,0.0233,OBD
2024-11-28T05:45:36,88.65,23.92,3.333,-6.91,19.9,895,11.35,0.0188,CAN
2024-11-28T08:38:24,88.43,68.18,3.617,3.76,25.9,944,11.57,0.0242,CAN
2024-11-28T11:31:12,88.97,51.48,3.483,-3.53,21.6,822,11.03,0.0208,BMS
2024-11-28T14:24:00,89.04,72.1,3.652,0.19,17.7,806,10.96,0.0207,OBD
2024-11-28T17:16:48,89.02,69.65,3.641,10.17,20.1,811,10.98,0.0204,BMS
2024-11-28T20:09:36,88.54,71.51,3.626,-3.3,27.2,918,11.46,0.0209,CAN
2024-11-28T23:02:24,88.64,73.05,3.627,7.35,25.1,897,11.36,0.0186,BMS
2024-11-29T01:55:12,88.95,44.01,3.413,-2.13,14.5,826,11.05,0.0193,CAN
2024-11-29T04:48:00,89.01,89.93,3.731,2.41,11.0,811,10.99,0.0211,BMS
2024-11-29T07:40:48,88.71,59.86,3.527,4.53,10.0,879,11.29,0.0202,Sensor
2024-11-29T10:33:36,89.0,32.46,3.393,8.75,18.0,814,11.0,0.0205,CAN
2024-11-29T13:26:24,88.49,68.72,3.609,-8.89,24.2,929,11.51,0.0211,OBD
2024-11-29T16:19:12,88.66,22.93,3.348,1.23,20.1,891,11.34,0.0251,OBD
2024-11-29T19:12:00,88.69,69.33,3.625,-8.4,35.3,884,11.31,0.022,OBD
2024-11-29T22:04:48,88.83,59.09,3.515,13.25,10.2,851,11.17,0.0189,BMS
2024-11-30T00:57:36,88.89,36.93,3.417,-0.5,13.8,838,11.11,0.018,OBD
2024-11-30T03:50:24,88.77,23.79,3.329,-7.33,18.7,865,11.23,0.0244,CAN
2024-11-30T06:43:12,88.63,60.01,3.613,1.25,29.3,895,11.37,0.0201,BMS
2024-11-30T09:36:00,88.68,89.5,3.718,1.01,13.3,884,11.32,0.0175,OBD
2024-11-30T12:28:48,89.1,54.03,3.495,4.68,19.5,789,10.9,0.0196,OBD
2024-11-30T15:21:36,88.75,70.96,3.628,13.01,25.8,867,11.25,0.0213,Sensor
2024-11-30T18:14:24,88.99,74.06,3.59,-4.84,5.9,813,11.01,0.0185,BMS
2024-11-30T21:07:12,88.9,68.89,3.613,6.96,19.4,834,11.1,0.0231,BMS
2024-12-01T00:00:00,88.43,87.67,3.719,-10.0,29.3,938,11.57,0.0245,Sensor
2024-12-01T02:52:48,88.46,81.18,3.67,-0.4,21.7,932,11.54,0.0193,CAN
2024-12-01T05:45:36,89.11,81.1,3.741,11.19,25.0,784,10.89,0.02,OBD
2024-12-01T08:38:24,88.33,72.28,3.656,5.42,30.7,961,11.67,0.0238,OBD
2024-12-01T11:31:12,88.91,47.49,3.48,-8.39,21.7,829,11.09,0.0213,CAN
2024-12-01T14:24:00,88.38,94.28,3.731,4.65,18.2,950,11.62,0.0256,OBD
2024-12-01T17:16:48,88.6,75.42,3.593,13.27,12.0,899,11.4,0.0209,Sensor
2024-12-01T20:09:36,88.93,51.52,3.517,5.8,26.6,824,11.07,0.0205,CAN
2024-12-01T23:02:24,88.75,34.05,3.401,12.64,18.1,866,11.25,0.0199,OBD
2024-12-02T01:55:12,89.23,61.41,3.558,3.82,16.4,756,10.77,0.0226,OBD
2024-12-02T04:48:00,88.86,92.55,3.732,-1.37,24.6,839,11.14,0.0202,BMS
2024-12-02T07:40:48,88.42,40.63,3.412,-6.72,13.4,939,11.58,0.0223,CAN
2024-12-02T10:33:36,88.78,75.6,3.64,3.68,19.3,857,11.22,0.0205,CAN
2024-12-02T13:26:24,88.64,41.62,3.45,5.56,10.2,888,11.36,0.0194,CAN
2024-12-02T16:19:12,89.11,35.97,3.383,4.32,10.6,783,10.89,0.0191,Sensor
2024-12-02T19:12:00,88.6,83.41,3.705,13.79,18.9,897,11.4,0.0209,OBD
2024-12-02T22:04:48,88.88,54.47,3.515,-9.69,18.7,833,11.12,0.0201,OBD
2024-12-03T00:57:36,88.92,56.59,3.531,2.78,20.1,824,11.08,0.0204,OBD
2024-12-03T03:50:24,88.89,31.15,3.384,1.79,21.3,832,11.11,0.0207,CAN
2024-12-03T06:43:12,88.73,26.29,3.391,2.91,34.8,868,11.27,0.0261,Sensor
2024-12-03T09:36:00,89.14,76.12,3.67,8.72,19.2,773,10.86,0.0213,Sensor
2024-12-03T12:28:48,88.41,32.04,3.384,-7.47,22.7,938,11.59,0.0253,OBD
2024-12-03T15:21:36,88.92,81.59,3.609,3.24,14.6,824,11.08,0.0208,OBD
2024-12-03T18:14:24,88.68,71.41,3.695,13.93,24.5,878,11.32,0.0193,CAN
2024-12-03T21:07:12,88.96,33.9,3.381,-6.57,21.2,814,11.04,0.0194,OBD
2024-12-04T00:00:00,88.8,98.19,3.766,-0.42,23.1,849,11.2,0.0225,CAN
2024-12-04T02:52:48,89.22,36.81,3.405,-2.55,15.4,753,10.78,0.0187,OBD
2024-12-04T05:45:36,88.84,22.66,3.33,-5.55,20.0,841,11.16,0.0233,BMS
2024-12-04T08:38:24,88.73,33.97,3.391,8.27,26.3,864,11.27,0.0271,BMS
2024-12-04T11:31:12,88.85,43.48,3.468,3.21,29.6,838,11.15,0.0226,OBD
2024-12-04T14:24:00,88.74,65.68,3.647,-0.86,27.4,862,11.26,0.0238,OBD
2024-12-04T17:16:48,88.91,24.41,3.359,4.46,26.9,823,11.09,0.0226,OBD
2024-12-04T20:09:36,88.86,31.3,3.431,-6.1,36.5,835,11.14,0.0276,Sensor
2024-12-04T23:02:24,88.56,43.72,3.435,14.95,23.4,901,11.44,0.0223,CAN
2024-12-05T01:55:12,88.79,56.27,3.527,-4.07,21.0,850,11.21,0.0194,OBD
2024-12-05T04:48:00,88.53,82.65,3.667,10.34,16.9,908,11.47,0.0196,CAN
2024-12-05T07:40:48,89.25,29.44,3.402,7.6,31.7,745,10.75,0.0245,BMS
2024-12-05T10:33:36,89.04,45.91,3.436,8.07,16.2,793,10.96,0.0188,OBD
2024-12-05T13:26:24,89.11,43.77,3.463,-9.3,22.7,777,10.89,0.0236,OBD
2024-12-05T16:19:12,88.77,73.29,3.611,6.89,14.9,852,11.23,0.0186,CAN
2024-12-05T19:12:00,88.75,76.99,3.633,0.76,19.8,858,11.25,0.0186,OBD
2024-12-05T22:04:48,88.49,51.82,3.496,4.58,27.5,916,11.51,0.0231,OBD
2024-12-06T00:57:36,88.84,18.11,3.324,24.72,25.1,836,11.16,0.0236,CAN
2024-12-06T03:50:24,88.56,82.21,3.682,-3.56,16.9,900,11.44,0.0196,BMS
2024-12-06T06:43:12,88.64,39.34,3.478,11.07,32.1,882,11.36,0.0245,CAN
2024-12-06T09:36:00,88.65,89.87,3.776,6.61,21.2,878,11.35,0.0204,OBD
2024-12-06T12:28:48,88.77,39.68,3.414,3.92,12.4,850,11.23,0.0199,OBD
2024-12-06T15:21:36,88.79,74.46,3.66,4.06,21.1,846,11.21,0.023,CAN
2024-12-06T18:14:24,88.34,58.18,3.539,4.38,14.0,948,11.66,0.0249,OBD
2024-12-06T21:07:12,88.71,75.57,3.6,8.63,14.2,864,11.29,0.0198,BMS
2024-12-07T00:00:00,88.6,75.2,3.622,2.09,15.6,889,11.4,0.021,OBD
2024-12-07T02:52:48,88.68,68.25,3.611,-2.76,25.4,871,11.32,0.0232,CAN
2024-12-07T05:45:36,88.98,22.94,3.344,9.93,22.7,803,11.02,0.0203,OBD
2024-12-07T08:38:24,89.11,24.84,3.35,0.92,28.4,771,10.89,0.0257,OBD
2024-12-07T11:31:12,88.77,69.67,3.605,1.15,22.3,848,11.23,0.0211,CAN
2024-12-07T14:24:00,89.07,79.67,3.658,0.26,23.7,781,10.93,0.0222,OBD
2024-12-07T17:16:48,88.65,44.64,3.457,-7.86,21.1,875,11.35,0.0212,CAN
2024-12-07T20:09:36,88.54,57.04,3.505,-2.41,19.3,900,11.46,0.0232,OBD
2024-12-07T23:02:24,88.78,72.39,3.645,5.78,20.5,845,11.22,0.0236,Sensor
2024-12-08T01:55:12,88.99,69.25,3.645,-10.4,23.3,797,11.01,0.0206,OBD
2024-12-08T04:48:00,88.94,85.12,3.694,10.85,22.3,809,11.06,0.02,OBD
2024-12-08T07:40:48,88.91,25.04,3.359,12.58,25.4,816,11.09,0.0207,OBD
2024-12-08T10:33:36,88.54,49.06,3.484,8.3,10.0,898,11.46,0.0188,BMS
2024-12-08T13:26:24,88.57,43.44,3.419,-6.21,23.4,893,11.43,0.024,OBD
2024-12-08T16:19:12,88.9,19.83,3.317,19.52,30.9,818,11.1,0.0261,BMS
2024-12-08T19:12:00,88.65,90.93,3.769,10.44,14.2,873,11.35,0.0158,Sensor
2024-12-08T22:04:48,88.77,22.87,3.326,-1.91,13.8,846,11.23,0.0198,OBD
2024-12-09T00:57:36,88.49,23.58,3.322,6.96,24.2,908,11.51,0.0202,BMS
2024-12-09T03:50:24,88.91,63.62,3.594,-6.74,20.8,813,11.09,0.0197,OBD
2024-12-09T06:43:12,88.4,67.65,3.604,-4.37,19.3,929,11.6,0.0169,CAN
2024-12-09T09:36:00,88.78,75.32,3.659,15.41,13.2,842,11.22,0.0217,OBD
2024-12-09T12:28:48,88.79,45.88,3.491,9.18,23.1,840,11.21,0.0211,CAN
2024-12-09T15:21:36,88.74,47.05,3.451,13.31,15.8,851,11.26,0.0209,BMS
2024-12-09T18:14:24,88.85,67.48,3.57,-3.36,19.2,826,11.15,0.0221,OBD
2024-12-09T21:07:12,88.56,33.33,3.415,9.32,26.9,892,11.44,0.0286,BMS
2024-12-10T00:00:00,88.48,88.26,3.752,5.56,21.1,909,11.52,0.0225,BMS
2024-12-10T02:52:48,88.78,26.3,3.368,7.14,26.5,842,11.22,0.0232,OBD
2024-12-10T05:45:36,88.7,54.67,3.56,-4.74,34.3,858,11.3,0.0236,BMS
2024-12-10T08:38:24,88.96,23.28,3.347,0.12,23.3,801,11.04,0.0256,OBD
2024-12-10T11:31:12,88.31,25.6,3.346,-8.36,27.4,946,11.69,0.0228,OBD
2024-12-10T14:24:00,88.12,87.46,3.71,4.72,24.3,989,11.88,0.0227,OBD
2024-12-10T17:16:48,88.35,51.42,3.497,11.03,20.2,937,11.65,0.0217,Sensor
2024-12-10T20:09:36,88.49,43.36,3.419,3.08,13.0,906,11.51,0.0208,CAN
2024-12-10T23:02:24,88.82,77.3,3.642,-2.3,21.1,831,11.18,0.0208,OBD
2024-12-11T01:55:12,88.41,34.17,3.388,4.81,19.0,922,11.59,0.0193,BMS
2024-12-11T04:48:00,88.59,93.14,3.73,-9.28,12.8,882,11.41,0.0178,CAN
2024-12-11T07:40:48,88.64,72.47,3.656,6.44,19.9,871,11.36,0.0234,OBD
2024-12-11T10:33:36,88.66,30.8,3.407,-2.79,43.4,866,11.34,0.0284,CAN
2024-12-11T13:26:24,88.66,50.32,3.508,5.64,28.2,865,11.34,0.0232,CAN
2024-12-11T16:19:12,88.27,25.47,3.343,0.58,16.3,952,11.73,0.0224,BMS
2024-12-11T19:12:00,88.73,78.01,3.61,3.06,16.0,848,11.27,0.0216,BMS
2024-12-11T22:04:48,89.08,38.94,3.48,4.68,28.6,770,10.92,0.025,BMS
2024-12-12T00:57:36,88.97,38.8,3.443,-7.5,20.6,794,11.03,0.0193,CAN
2024-12-12T03:50:24,88.86,56.75,3.54,9.7,18.9,818,11.14,0.0194,OBD
2024-12-12T06:43:12,88.68,81.03,3.711,-5.22,29.4,859,11.32,0.0306,CAN
2024-12-12T09:36:00,88.59,78.32,3.659,-8.8,10.1,880,11.41,0.0224,OBD
2024-12-12T12:28:48,88.82,25.17,3.341,-3.49,16.0,827,11.18,0.0236,OBD
2024-12-12T15:21:36,88.7,75.4,3.661,11.45,21.4,853,11.3,0.0222,OBD
2024-12-12T18:14:24,88.32,75.91,3.663,10.77,24.9,939,11.68,0.0254,BMS
2024-12-12T21:07:12,88.94,70.33,3.605,10.44,28.6,799,11.06,0.0218,BMS
2024-12-13T00:00:00,88.22,72.8,3.625,13.7,14.0,961,11.78,0.0189,OBD
2024-12-13T02:52:48,88.77,73.3,3.64,4.77,19.0,837,11.23,0.0214,CAN
2024-12-13T05:45:36,88.77,71.39,3.591,-7.75,13.8,837,11.23,0.0212,OBD
2024-12-13T08:38:24,88.56,64.26,3.59,9.58,33.0,884,11.44,0.0285,BMS
2024-12-13T11:31:12,88.74,49.45,3.495,7.32,27.5,844,11.26,0.0225,Sensor
2024-12-13T14:24:00,88.89,100.0,3.784,-0.48,28.1,810,11.11,0.0259,CAN
2024-12-13T17:16:48,88.95,33.72,3.386,11.64,29.0,794,11.05,0.0253,CAN
2024-12-13T20:09:36,88.76,57.08,3.559,5.73,24.4,837,11.24,0.0194,OBD
2024-12-13T23:02:24,88.55,40.16,3.437,2.08,30.5,886,11.45,0.024,Sensor
2024-12-14T01:55:12,88.4,64.33,3.599,-0.38,23.8,918,11.6,0.0226,BMS
2024-12-14T04:48:00,88.66,75.43,3.642,-7.68,21.2,859,11.34,0.0212,OBD
2024-12-14T07:40:48,88.51,41.29,3.441,3.53,17.9,894,11.49,0.0204,CAN
2024-12-14T10:33:36,88.51,59.94,3.555,3.32,17.6,892,11.49,0.0214,OBD
2024-12-14T13:26:24,88.36,53.79,3.56,-4.72,32.7,927,11.64,0.024,OBD
2024-12-14T16:19:12,88.74,29.92,3.371,-0.9,29.3,840,11.26,0.0232,BMS
2024-12-14T19:12:00,88.46,76.6,3.647,-8.12,33.8,903,11.54,0.0278,BMS
2024-12-14T22:04:48,88.67,52.0,3.502,11.47,15.0,856,11.33,0.0171,OBD
2024-12-15T00:57:36,88.89,72.15,3.595,-1.35,14.9,807,11.11,0.0212,BMS
2024-12-15T03:50:24,88.58,24.37,3.333,-6.65,24.8,875,11.42,0.0218,CAN
2024-12-15T06:43:12,88.89,37.21,3.423,9.93,20.6,805,11.11,0.0228,CAN
2024-12-15T09:36:00,88.67,85.0,3.715,-7.02,29.2,856,11.33,0.019,OBD
2024-12-15T12:28:48,88.82,70.86,3.63,7.33,21.0,821,11.18,0.0178,OBD
2024-12-15T15:21:36,88.72,68.08,3.655,-4.08,32.4,843,11.28,0.0264,OBD
2024-12-15T18:14:24,88.49,28.56,3.301,9.5,7.5,894,11.51,0.0172,BMS
2024-12-15T21:07:12,88.46,60.81,3.555,9.91,17.6,902,11.54,0.02,OBD
2024-12-16T00:00:00,88.72,97.8,3.82,-0.76,29.5,842,11.28,0.025,OBD
2024-12-16T02:52:48,88.61,72.32,3.633,13.78,22.6,866,11.39,0.0254,Sensor
2024-12-16T05:45:36,88.38,55.33,3.511,-3.51,21.0,919,11.62,0.0244,OBD
2024-12-16T08:38:24,88.37,81.27,3.707,9.7,40.9,920,11.63,0.025,Sensor
2024-12-16T11:31:12,88.44,55.48,3.561,-6.78,25.2,904,11.56,0.0221,BMS
2024-12-16T14:24:00,88.87,86.61,3.717,-3.06,20.5,807,11.13,0.0212,BMS
2024-12-16T17:16:48,88.98,59.22,3.533,7.15,19.3,781,11.02,0.0222,OBD
2024-12-16T20:09:36,88.4,68.81,3.611,-3.39,22.5,912,11.6,0.0226,BMS
2024-12-16T23:02:24,88.56,35.48,3.399,-10.13,23.5,876,11.44,0.0237,CAN
2024-12-17T01:55:12,88.13,31.42,3.389,4.57,17.2,972,11.87,0.0205,OBD
2024-12-17T04:48:00,88.76,82.05,3.697,3.01,22.6,830,11.24,0.0219,OBD
2024-12-17T07:40:48,88.75,24.96,3.347,-5.9,16.8,833,11.25,0.021,OBD
2024-12-17T10:33:36,88.53,50.81,3.506,-1.72,22.9,882,11.47,0.0222,CAN
2024-12-17T13:26:24,88.53,52.32,3.495,4.43,18.7,882,11.47,0.0221,OBD
2024-12-17T16:19:12,89.08,34.1,3.407,-8.39,31.2,757,10.92,0.0242,CAN
2024-12-17T19:12:00,88.85,72.18,3.61,6.4,16.3,810,11.15,0.0194,Sensor
2024-12-17T22:04:48,88.67,73.61,3.622,-6.59,23.5,849,11.33,0.0205,OBD
2024-12-18T00:57:36,88.72,56.84,3.559,13.38,25.5,838,11.28,0.0231,OBD
2024-12-18T03:50:24,88.81,69.19,3.603,-6.99,32.6,817,11.19,0.0254,BMS
2024-12-18T06:43:12,88.57,58.78,3.516,14.91,22.3,872,11.43,0.0257,BMS
2024-12-18T09:36:00,89.15,89.43,3.708,8.84,17.4,739,10.85,0.0204,OBD
2024-12-18T12:28:48,88.45,63.73,3.574,8.11,23.0,897,11.55,0.0235,CAN
2024-12-18T15:21:36,88.61,23.24,3.346,-2.68,27.4,862,11.39,0.0251,CAN
2024-12-18T18:14:24,88.63,45.7,3.48,-1.49,34.2,857,11.37,0.0232,OBD
2024-12-18T21:07:12,88.61,46.14,3.456,-7.94,32.9,861,11.39,0.0281,OBD
2024-12-19T00:00:00,88.86,89.93,3.725,6.99,21.7,804,11.14,0.0216,OBD
2024-12-19T02:52:48,88.44,64.89,3.584,6.92,26.3,900,11.56,0.0229,OBD
2024-12-19T05:45:36,88.55,67.42,3.644,-5.97,27.9,875,11.45,0.021,CAN
2024-12-19T08:38:24,88.58,74.36,3.648,9.37,27.9,867,11.42,0.0221,BMS
2024-12-19T11:31:12,88.79,56.52,3.527,-3.14,15.9,819,11.21,0.0219,OBD
2024-12-19T14:24:00,88.74,88.73,3.696,7.78,13.4,830,11.26,0.0198,BMS
2024-12-19T17:16:48,88.61,21.44,3.332,5.88,25.2,860,11.39,0.0216,CAN
2024-12-19T20:09:36,88.01,33.18,3.394,3.02,25.0,993,11.99,0.0204,OBD
2024-12-19T23:02:24,88.6,71.28,3.66,10.38,30.9,861,11.4,0.0207,OBD
2024-12-20T01:55:12,88.84,48.01,3.518,-2.07,23.8,806,11.16,0.0231,CAN
2024-12-20T04:48:00,88.87,85.99,3.721,-0.84,29.6,799,11.13,0.0223,BMS
2024-12-20T07:40:48,88.18,73.15,3.61,10.91,17.7,955,11.82,0.0208,OBD
2024-12-20T10:33:36,88.7,77.12,3.695,-3.43,22.9,837,11.3,0.0193,CAN
2024-12-20T13:26:24,88.32,62.62,3.575,13.44,30.1,922,11.68,0.0256,BMS
2024-12-20T16:19:12,88.77,42.13,3.478,11.6,32.6,821,11.23,0.0231,BMS
2024-12-20T19:12:00,88.46,90.31,3.765,13.61,31.5,892,11.54,0.025,BMS
2024-12-20T22:04:48,88.65,54.6,3.507,-4.32,25.6,848,11.35,0.0232,CAN
2024-12-21T00:57:36,88.63,35.63,3.431,-6.76,32.1,853,11.37,0.0252,OBD
2024-12-21T03:50:24,88.61,45.84,3.439,-2.32,28.1,856,11.39,0.02,CAN
2024-12-21T06:43:12,88.44,61.11,3.569,5.33,28.0,894,11.56,0.028,CAN
2024-12-21T09:36:00,88.47,82.33,3.71,7.17,28.4,887,11.53,0.0218,Sensor
2024-12-21T12:28:48,88.36,64.31,3.586,3.56,29.3,913,11.64,0.0213,OBD
2024-12-21T15:21:36,88.99,46.8,3.472,10.41,29.0,770,11.01,0.0204,CAN
2024-12-21T18:14:24,88.46,36.43,3.419,12.74,21.7,889,11.54,0.0208,BMS
2024-12-21T21:07:12,88.72,66.11,3.62,9.22,27.0,829,11.28,0.0215,BMS
2024-12-22T00:00:00,88.84,82.93,3.685,12.42,20.9,803,11.16,0.0187,OBD
2024-12-22T02:52:48,88.74,56.67,3.521,5.46,30.5,824,11.26,0.0232,OBD
2024-12-22T05:45:36,88.67,33.59,3.394,9.43,21.7,841,11.33,0.0193,Sensor
2024-12-22T08:38:24,89.09,24.57,3.335,-6.99,20.9,744,10.91,0.0191,CAN
2024-12-22T11:31:12,88.06,29.11,3.323,10.74,2.7,977,11.94,0.0168,CAN
2024-12-22T14:24:00,88.93,77.68,3.662,10.76,22.4,780,11.07,0.0207,BMS
2024-12-22T17:16:48,88.46,31.67,3.364,12.61,17.4,886,11.54,0.0241,BMS
2024-12-22T20:09:36,88.47,70.75,3.62,3.85,28.3,885,11.53,0.0253,CAN
2024-12-22T23:02:24,88.66,77.21,3.712,10.53,36.9,841,11.34,0.0256,OBD
2024-12-23T01:55:12,88.2,55.32,3.521,3.03,23.1,944,11.8,0.0207,OBD
2024-12-23T04:48:00,88.58,87.01,3.696,-6.34,22.3,858,11.42,0.0215,CAN
2024-12-23T07:40:48,88.38,20.91,3.296,9.35,17.5,904,11.62,0.0229,BMS
2024-12-23T10:33:36,88.37,75.7,3.672,-4.59,30.4,905,11.63,0.0225,OBD
2024-12-23T13:26:24,88.64,41.1,3.444,8.27,23.6,845,11.36,0.0241,Sensor
2024-12-23T16:19:12,88.83,58.91,3.587,6.95,29.9,801,11.17,0.0193,BMS
2024-12-23T19:12:00,88.57,70.91,3.613,14.9,14.6,861,11.43,0.0218,Sensor
2024-12-23T22:04:48,88.29,54.65,3.535,10.46,25.6,923,11.71,0.0249,CAN
2024-12-24T00:57:36,88.58,71.72,3.599,-3.86,24.4,858,11.42,0.0194,OBD
2024-12-24T03:50:24,88.98,63.17,3.59,8.13,27.9,765,11.02,0.0206,Sensor
2024-12-24T06:43:12,88.57,20.0,3.31,-0.84,34.4,859,11.43,0.0225,OBD
2024-12-24T09:36:00,88.64,83.3,3.719,3.25,21.5,843,11.36,0.0208,BMS
2024-12-24T12:28:48,88.83,41.46,3.465,14.22,23.5,800,11.17,0.0216,BMS
2024-12-24T15:21:36,88.52,45.66,3.445,4.89,21.1,869,11.48,0.0194,OBD
2024-12-24T18:14:24,88.55,36.51,3.443,-5.6,33.3,863,11.45,0.0226,BMS
2024-12-24T21:07:12,88.63,32.44,3.405,-2.35,23.9,844,11.37,0.0219,CAN
2024-12-25T00:00:00,88.77,85.25,3.742,8.08,33.3,811,11.23,0.0273,BMS
2024-12-25T02:52:48,88.89,77.3,3.702,-0.36,38.4,784,11.11,0.023,CAN
2024-12-25T05:45:36,88.62,69.52,3.605,3.7,21.9,846,11.38,0.0187,Sensor
2024-12-25T08:38:24,88.43,21.3,3.308,11.24,22.4,889,11.57,0.0215,CAN
2024-12-25T11:31:12,88.3,79.12,3.704,-1.32,36.5,917,11.7,0.0268,BMS
2024-12-25T14:24:00,88.35,91.14,3.703,-1.86,12.9,906,11.65,0.0184,Sensor
2024-12-25T17:16:48,88.58,60.67,3.599,1.41,27.5,853,11.42,0.0244,OBD
2024-12-25T20:09:36,88.46,22.47,3.321,9.56,30.3,881,11.54,0.022,CAN
2024-12-25T23:02:24,88.35,23.89,3.368,-1.12,26.1,904,11.65,0.0233,CAN
2024-12-26T01:55:12,88.56,73.56,3.638,9.89,19.4,857,11.44,0.0168,BMS
2024-12-26T04:48:00,88.11,76.04,3.672,1.9,24.7,958,11.89,0.0203,CAN
2024-12-26T07:40:48,88.14,47.74,3.469,9.25,19.4,952,11.86,0.0198,BMS
2024-12-26T10:33:36,88.22,54.05,3.509,13.82,20.7,932,11.78,0.0198,CAN
2024-12-26T13:26:24,87.98,73.89,3.695,3.01,37.7,987,12.02,0.029,OBD
2024-12-26T16:19:12,88.29,23.44,3.331,13.58,21.7,917,11.71,0.0242,BMS
2024-12-26T19:12:00,88.16,81.14,3.714,-4.06,37.9,946,11.84,0.0275,OBD
2024-12-26T22:04:48,88.71,66.71,3.619,2.7,27.7,821,11.29,0.0242,OBD
2024-12-27T00:57:36,88.83,43.88,3.444,-4.23,28.8,794,11.17,0.0221,CAN
2024-12-27T03:50:24,88.48,43.86,3.474,4.01,32.8,873,11.52,0.0244,OBD
2024-12-27T06:43:12,88.38,20.42,3.315,7.15,26.5,896,11.62,0.0189,Sensor
2024-12-27T09:36:00,88.48,78.11,3.676,-8.37,24.3,873,11.52,0.0248,BMS
2024-12-27T12:28:48,88.61,50.14,3.486,4.69,23.8,843,11.39,0.0254,BMS
2024-12-27T15:21:36,88.48,39.31,3.367,11.6,13.8,871,11.52,0.0201,BMS
2024-12-27T18:14:24,89.03,31.4,3.419,-5.55,31.6,748,10.97,0.0245,CAN
2024-12-27T21:07:12,88.18,38.61,3.408,5.42,16.7,939,11.82,0.0217,OBD
2024-12-28T00:00:00,88.64,91.55,3.764,-9.01,20.4,835,11.36,0.0191,OBD
2024-12-28T02:52:48,88.56,68.1,3.601,2.61,27.6,854,11.44,0.0237,OBD
2024-12-28T05:45:36,88.55,68.71,3.626,-0.48,21.8,856,11.45,0.0227,CAN
2024-12-28T08:38:24,88.37,62.83,3.619,-6.51,42.2,896,11.63,0.0216,OBD
